,Country,YEAR1,GDPG,GDP,BB,INFL,SACW,GOVC,ETHNF,ASSAS,ICRGE,M2-1,SSA,EASIA,LPOP,EGYPT,CENTAM,FRZ,ARMS-1,DN1900,EDA,BEDA,MEDA,WBEDA,POPDEP
626,LESOTHO,1978-81,1.8496568616355402,975.0,,13.229999677373339,,27.05963095994636,,,,,0,0,,,,,,0,5.532159312310088,3.595009932225701,1.9371493800843858,0.22888830412941016,
627,LESOTHO,1982-85,-1.3758746707152936,1029.0,,12.626251005498023,,31.56132837619271,,,,,0,0,,,,,,0,6.123929515642117,3.8797734357233176,2.2441560799187994,0.40729467434655087,
628,LESOTHO,1986-89,4.8999919924497926,928.0,-15.63833953078496,13.062767975015143,,29.226781492959397,,,,,0,0,,,,,,0,5.79694405806142,3.4287174816210664,2.3682265764403554,0.3734034862736547,
629,LESOTHO,1990-93,0.673162919418413,972.0,-0.8109002852499011,13.876243062506987,,27.750118451641338,,,,,0,0,,,,,,0,5.793063555542707,3.252159514522347,2.5409040410203603,0.2773999787848219,
630,LIBERIA,1966-69,3.440077524260632,885.0,-4.761081848769224,5.041199345498059,,12.299746379405796,,,,,0,0,,,,,,0,,,,,
631,LIBERIA,1970-73,0.27459343194446983,982.0,1.465544161275665,5.633228177070593,,11.65968117210759,,,,,0,0,,,,,,0,2.161204046845198,1.6653511785313415,0.4958528683138568,-0.009623744275384717,
632,LIBERIA,1974-77,-0.44758923341863266,1053.0,-0.8258982129864754,10.502767025934611,,11.498455384499703,,,,,0,0,,,,,,0,1.9449592499051414,1.253058202686334,0.6919010472188073,0.13727848835196865,
633,LIBERIA,1978-81,-2.544437382810716,1034.0,-9.290196924510132,9.761012534039759,,16.24091007830556,,,,,0,0,,,,,,0,3.791631526262931,2.38990471882168,1.4017268074412517,0.21141920367152164,
634,LIBERIA,1982-85,-4.816491699981884,936.0,-8.391556107144408,2.1762571709379452,,19.71864533928576,,,,,0,0,,,,,,0,5.286698601636919,4.1359035840648195,1.150795017572099,0.42800261368818254,
635,LIBERIA,1986-89,-4.506525922468052,788.0,-7.871025583256919,6.682264295092932,,17.050691244239633,,,,,0,0,,,,,,0,2.037488243787453,2.807957062180077,1.2670194253948297,0.3764287857389831,
636,LIBERIA,1990-93,,,,,,,,,,,0,0,,,,,,0,0.0,,,,
637,LIBYA,1966-69,13.226106209314924,,,7.07963503821476,,16.401915975483778,,,,,0,0,,,,,,0,,,,,
638,LIBYA,1970-73,-7.809491724615958,,,-0.29424943983906715,,19.619766065275527,,,,,0,0,,,,,,0,,,,,
639,LIBYA,1974-77,0.8463303633190922,,,6.836531360244269,,24.58279199237933,,,,,0,0,,,,,,0,,,,,
640,LIBYA,1978-81,-5.462269889496429,,,9.764229046242434,,25.83352442908008,,,,,0,0,,,,,,0,,,,,
641,LIBYA,1982-85,-9.861384857821577,,,,,35.565472520663505,,,,,0,0,,,,,,0,,,,,
642,LIBYA,1986-89,-6.408779517244767,,,,,,,,,,0,0,,,,,,0,,,,,
643,LIBYA,1990-93,,,,,,,,,,,0,0,,,,,,0,,,,,
644,LITHUANIA,1966-69,8.245278351020268,,,,,,,,,,0,0,,,,,,0,,,,,
645,LITHUANIA,1970-73,4.990895985041821,,,,,,,,,,0,0,,,,,,0,,,,,
646,LITHUANIA,1974-77,4.0140642824930906,,,,,,,,,,0,0,,,,,,0,,,,,
647,LITHUANIA,1978-81,4.609200464681152,,,,,,,,,,0,0,,,,,,0,,,,,
648,LITHUANIA,1982-85,-2.7036545543298596,,,,,,,,,,0,0,,,,,,0,,,,,
649,LITHUANIA,1986-89,6.1278883706709975,,,,,21.125166025110474,,,,,0,0,,,,,,0,,,,,
650,LITHUANIA,1990-93,-21.44509627177512,,1.5188574002398747,162.97177919378464,,15.706160141773884,,,,,0,0,,,,,,0,,,,,
651,LUXEMBOURG,1966-69,3.3129014978590554,8447.0,,2.570069542792486,1.0,9.746177128001918,,,,,0,0,,,,,,1,,,,,
652,LUXEMBOURG,1970-73,3.6150619847161725,9782.0,2.540528908230118,5.037068133793044,1.0,9.470781911106357,,,,,0,0,,,,,,1,,,,,
653,LUXEMBOURG,1974-77,-0.3229765100063897,11433.0,1.4942138251114598,8.767189849928025,1.0,11.931988825827696,,,,,0,0,,,,,,1,,,,,
654,LUXEMBOURG,1978-81,1.5389875377683548,11546.0,0.5226688647805916,5.341729862874978,1.0,13.756670794042597,,,,,0,0,,,,,,1,,,,,
655,LUXEMBOURG,1982-85,3.0563814535339073,11962.0,3.3310022450902697,6.688623848615105,1.0,13.253550380095994,,,,,0,0,,,,,,1,,,,,
656,LUXEMBOURG,1986-89,4.142214509650222,13848.0,3.8343291234879575,1.2448067854360367,1.0,12.942051582754566,,,,,0,0,,,,,,1,,,,,
657,LUXEMBOURG,1990-93,0.9644838717804305,16280.0,-2.5293238873487565,3.331718323457622,1.0,12.929579395060465,,,,,0,0,,,,,,1,,,,,
658,MACAO,1966-69,,,,,,,,,,,0,0,,,,,,0,,,,,
659,MACAO,1970-73,,,,,,,,,,,0,0,,,,,,0,,,,,
660,MACAO,1974-77,,,,,,,,,,,0,0,,,,,,0,,,,,
661,MACAO,1978-81,,,,,,,,,,,0,0,,,,,,0,,,,,
662,MACAO,1982-85,2.170414862313308,,,,,4.624193232653083,,,,,0,0,,,,,,0,,,,,
663,MACAO,1986-89,4.611685036278246,,,,,6.329714080499424,,,,,0,0,,,,,,0,,,,,
664,MACAO,1990-93,2.470326094360109,,,,,8.293026433307023,,,,,0,0,,,,,,0,,,,,
665,MADAGASCAR,1966-69,2.051590569874895,1111.0,-2.264528286870986,2.170592323841386,0.0,15.509958455240163,,,,,1,0,,,,,,0,,,,,
666,MADAGASCAR,1970-73,-1.1891399861074792,1146.0,-2.0146047131972504,4.873537646164083,0.0,13.454092119725136,6.0,0.0,4.666667,20.673899839426817,1,0,15.781058404749247,0.0,0.0,0.0,0.333,0,1.8871268637036798,1.2843756595856157,0.602751204118064,0.06355128865239101,89.120175
667,MADAGASCAR,1974-77,-2.1541911633139232,1014.0,-1.9575725666842168,8.942267836394658,0.0,11.06853598539382,6.0,0.0,4.666667,22.68474891902197,1,0,15.88500971250939,0.0,0.0,0.0,0.0,0,1.774603827498316,1.160706904901045,0.6138969225972711,0.17892945140969702,90.871225
668,MADAGASCAR,1978-81,-2.6535611452511265,905.0,,15.715228633892442,0.0,11.966515279278292,6.0,0.0,4.666667,22.803169641860602,1,0,15.98417389643822,0.0,0.0,0.0,1.225,0,1.5349779159601578,0.8465915113111295,0.688386404649028,0.1807991467323906,91.63990000000001
669,MADAGASCAR,1982-85,-2.279205834448339,821.0,,16.177750491472985,0.0,9.895094807802574,6.0,0.0,4.666667,25.72055878001681,1,0,16.074927155556942,0.0,0.0,0.0,6.7,0,2.0866518125558224,1.1924532304195141,0.8941985821363081,0.4165084132190969,92.93787499999999
670,MADAGASCAR,1986-89,-0.4948755923698922,730.0,-3.829083565358302,14.981133948704183,0.0,7.446352922942384,6.0,0.0,4.666667,17.672675796292225,1,0,16.19424617853187,0.0,0.0,0.0,6.925,0,3.3671471119971335,1.5769647254461463,1.7901823865509865,0.7939393750911926,94.785725
671,MADAGASCAR,1990-93,-3.1098098299766175,675.0,-4.235497199762692,10.618431541194063,0.0,6.96041572323582,6.0,0.25,4.666667,16.448927525983972,1,0,16.316536589632157,0.0,0.0,0.0,6.8,0,3.785275951195481,2.2762023411606123,1.509073610034869,0.48248751786544797,95.9503
672,MALAWI,1966-69,3.2245738611101693,440.0,-5.84442940365224,,0.0,16.834977503895782,,,,,1,0,,,,,,0,,,,,
673,MALAWI,1970-73,3.0829580365407283,440.0,-7.635364254555379,,0.0,14.611111125829455,62.0,0.0,4.471354,15.581052745061838,1,0,15.368839388170331,0.0,0.0,0.0,0.0,0,2.87925192727497,2.4462087456853006,0.43304318158966976,0.21209240263671994,96.46010000000001
674,MALAWI,1974-77,2.478620935306486,487.0,-6.978193507646872,,0.0,13.995934081454772,62.0,0.0,4.471354,18.854738326472756,1,0,15.49049273560578,0.0,0.0,0.0,0.0,0,2.7039451397129897,1.9486924592973538,0.7552526804156359,0.42318609141399965,97.7457
675,MALAWI,1978-81,-1.0015428971384077,544.0,-11.59960765417171,11.16722336269902,0.0,18.222686208333794,62.0,0.0,4.471354,22.526060070246416,1,0,15.621209092128325,0.0,0.0,0.0,0.0,0,4.368649468091213,2.9953180202546243,1.3733314478365888,0.43897762345870667,98.76095
676,MALAWI,1982-85,-0.477158278426959,495.0,-7.061265947451992,12.572424923810633,0.0,16.825333555043095,62.0,0.25,4.471354,20.391719590253388,1,0,15.749092887893903,0.0,0.0,0.0,2.2,0,3.4780363089808675,1.681030927145677,1.7970053818351903,0.9974521160281435,98.56307499999998
677,MALAWI,1986-89,-1.8180311596762477,502.0,-6.884987874523482,19.132225563893222,0.0,18.131677487518914,62.0,0.0,4.471354,21.270201342173646,1,0,15.926046130585762,0.0,0.0,0.0,0.9,0,6.556146854155892,3.2530385339471257,3.3031083202087657,1.192081693241673,98.607075
678,MALAWI,1990-93,-1.0903571577691507,519.0,-1.6049626225369336,15.360831411644792,0.0,16.21067790259784,62.0,0.0,4.471354,23.02898855446789,1,0,16.108503038616256,0.0,0.0,0.0,2.25,0,8.185467376265333,3.1926724282360692,4.992794948029264,1.3359300094219162,98.547625
679,MALAYSIA,1966-69,3.2811474576386335,1731.0,-4.443167853605753,1.2172211664432053,1.0,15.24973481643675,,,,,0,1,,,,,,1,,,,,
680,MALAYSIA,1970-73,5.4419176257286095,2154.0,-6.282761201369573,4.161679181541489,1.0,16.942663126665362,72.0,0.0,6.9,30.57252923902845,0,1,16.23684488636003,0.0,0.0,0.0,1.2,1,0.2587463791358878,0.2114985525402019,0.04724782659568588,-0.0011214244943674831,89.943175
681,MALAYSIA,1974-77,4.444623644786949,2791.0,-7.211639254882465,6.91194983412613,1.0,16.357112156795914,72.0,0.25,6.9,37.68825179787737,0,1,16.333319927427983,0.0,0.0,0.0,1.425,1,0.17532487128696317,0.16872922038442162,0.006595650902541537,-0.009221809454185617,83.4769
682,MALAYSIA,1978-81,4.990432739999218,3239.0,-12.005664989870057,6.01361877477562,1.0,16.16133108491163,72.0,0.0,6.9,43.58296575235574,0,1,16.42672307989545,0.0,0.0,0.0,1.275,1,0.15178716374204135,0.12315721642319416,0.02862994731884717,-0.004570828664483858,77.1427
683,MALAYSIA,1982-85,2.084284042111717,4171.0,-11.810623750828555,3.36556608537113,1.0,16.030991303250943,72.0,0.0,6.9,50.168164625629274,0,1,16.52536579567395,0.0,0.0,0.0,1.475,1,0.22293930986253663,0.19482552963601857,0.02811378022651803,-0.0006449477498963931,71.0951
684,MALAYSIA,1986-89,3.253279221812644,3869.0,-6.9053291776707395,1.5806571347106058,1.0,15.252553486933321,72.0,0.0,6.9,59.92444961649705,0,1,16.62534237810703,0.0,0.0,0.0,2.375,1,0.22670441565244118,0.21757060093662905,0.009133814715812094,-0.011413515778440696,
685,MALAYSIA,1990-93,5.894737477670686,5124.0,-4.660508397813623,3.745675038520413,1.0,10.99449437099929,72.0,0.0,6.9,70.08711967901985,0,1,16.725318590654684,0.0,0.0,0.0,0.425,1,0.17089993884149784,0.1667503805875661,0.004149558253931711,-0.009276479563925586,68.6395
686,MALDIVES,1966-69,,,,,,,,,,,0,0,,,,,,0,,,,,
687,MALDIVES,1970-73,,,,,,,,,,,0,0,,,,,,0,0.0,,,,
688,MALDIVES,1974-77,,,,,,,,,,,0,0,,,,,,0,0.0,,,,
689,MALDIVES,1978-81,,,-15.819329440528824,19.768051095006534,,13.402665945430382,,,,,0,0,,,,,,0,0.0,,,,
690,MALDIVES,1982-85,,,-8.353664908488975,,,18.39241743502037,,,,,0,0,,,,,,0,0.0,,,,
691,MALDIVES,1986-89,5.290389751467428,,-2.71841859523504,,,26.262153541199535,,,,,0,0,,,,,,0,0.0,,,,
692,MALDIVES,1990-93,5.387328558108884,,-14.493192365614282,12.803984356664921,,30.264130248500425,,,,,0,0,,,,,,0,0.0,,,,
693,MALI,1966-69,0.4217495257347714,427.0,,,0.0,10.335525437256882,,,,,1,0,,,,,,0,,,,,
694,MALI,1970-73,0.16169464224322638,419.0,,,0.0,10.00728918923399,78.0,0.0,3.0,20.89878928648938,1,0,15.521485170446404,0.0,0.0,1.0,0.0,0,4.652038671411231,2.6951254926023656,1.9569131788088654,0.20729070166712674,93.261375
695,MALI,1974-77,5.683400891062407,432.0,0.05534750946499031,,0.0,9.745641719569276,78.0,0.0,3.0,18.351301568000512,1,0,15.602801725852776,0.0,0.0,1.0,2.575,0,5.827910073875363,3.6358492794434456,2.192060794431917,0.44034015495686246,94.71635
696,MALI,1978-81,-0.8450207988350833,511.0,-3.2508018224817636,,0.0,10.12100348803076,78.0,0.0,3.0,23.4093820896014,1,0,15.69015484608497,0.0,0.0,1.0,9.325,0,5.998576014545474,3.794798584384436,2.2037774301610393,0.407065997350815,96.834875
697,MALI,1982-85,-6.019530293370812,524.0,-8.392002906828782,,0.0,11.284363288635882,78.0,0.0,3.0,21.17752200087286,1,0,15.7800672040698,0.0,0.0,1.0,8.25,0,5.97054214726491,3.7860751288694545,2.184467018395455,0.455462611927566,97.0477
698,MALI,1986-89,4.643915798563958,550.0,-6.029054126480229,-0.0767332010302546,0.5,13.596093550126067,78.0,0.0,3.0,20.26594716462605,1,0,15.881455174554054,0.0,0.0,1.0,5.525,0,7.649373233369122,4.87576214839526,2.773611084973863,0.8200051038871661,97.48010000000001
699,MALI,1990-93,-1.6140585946047725,531.0,,-1.0802534172408507,1.0,13.57689136039599,78.0,0.0,3.0,22.697725997441562,1,0,15.994882272643938,0.0,0.0,1.0,7.15,0,7.053820488152544,4.292631179814792,2.761189308337753,0.7133429383057951,98.60140000000001
700,MALTA,1966-69,8.347423975335989,1631.0,-6.466321980297137,1.384368788594148,,16.974274438125587,,,,,0,0,,,,,,1,,,,,
701,MALTA,1970-73,7.305438435027001,2424.0,0.4187233870160166,4.167690355684894,,19.60270796525508,8.0,0.0,4.858333,149.19843773782534,0,0,12.622476045142507,0.0,0.0,0.0,0.0,1,7.4077970775014785,7.134370928994614,0.2734261485068646,,56.486574999999995
702,MALTA,1974-77,12.96616272548099,2829.0,0.8937187999071665,6.387144091076491,,18.25395048654125,8.0,0.0,4.858333,159.3640591024476,0,0,12.634233251370521,0.0,0.0,0.0,0.0,1,3.8525878596773246,3.6850488758751263,0.1675389838021986,,52.449124999999995
703,MALTA,1978-81,6.401637163883844,4013.0,2.1990167166857213,9.255331897598772,,16.632585342513696,8.0,0.0,4.858333,148.70558046502677,0,0,12.682034271859491,0.0,0.0,0.0,0.0,1,2.6406060428694547,2.253792709208877,0.38681333366057785,,50.79290000000001
704,MALTA,1982-85,0.08576779855244965,4856.0,-0.9098378177378779,1.0228572301874683,,17.889932597120026,8.0,0.0,4.858333,126.37213906191054,0,0,12.730517110454155,0.0,0.0,0.0,0.225,1,0.9538032308146128,0.8903733582332939,0.06342987258131892,,51.039699999999996
705,MALTA,1986-89,5.372071466981354,5437.0,-3.7908492667439795,1.0541170949283751,,17.63946583804206,8.0,0.0,4.858333,130.5240065001679,0,0,12.762745535958933,0.0,0.0,0.0,0.0,1,0.18146710715722275,0.16086658722787242,0.020600519929350306,,51.389075000000005
706,MALTA,1990-93,4.34329235357096,,-4.0750373315168,2.7845837481463187,,18.726863877646647,8.0,0.0,4.858333,138.3184004743009,0,0,12.787080832818821,0.0,0.0,0.0,0.0,1,0.5030859141315067,0.39624741533573654,0.10683849879577012,,50.83464999999999
707,MAURITANIA,1966-69,1.079892320863518,856.0,,,0.0,15.251003134594079,,,,,0,0,,,,,,0,,,,,
708,MAURITANIA,1970-73,-0.8902876064132759,872.0,,,0.0,16.66859394113606,,,,,0,0,,,,,,0,4.043151519615405,2.8448128466015556,1.19833867301385,0.009298704857770347,
709,MAURITANIA,1974-77,-0.012839107762241397,966.0,-6.420246787819768,,0.0,26.206360643041904,,,,,0,0,,,,,,0,11.900804883691947,9.27047133463779,2.630333549054157,0.21771693862865169,
710,MAURITANIA,1978-81,0.43032368617517136,959.0,-4.209337456198657,,0.0,27.86880015975706,,,,,0,0,,,,,,0,12.651581555813326,8.58442339669957,4.067158159113757,0.2986813146376397,
711,MAURITANIA,1982-85,-2.599869392284715,885.0,,,0.0,17.444555370395946,,,,,0,0,,,,,,0,10.934326841123207,7.826115463698745,3.1082113774244626,0.3123980502633758,
712,MAURITANIA,1986-89,0.8996803127075736,839.0,,7.120058261891038,0.0,10.971213867468009,,,,,0,0,,,,,,0,12.15357865672171,7.821351061262173,4.3322275954595355,1.0690554711720848,
713,MAURITANIA,1990-93,-0.4741835305275721,791.0,,7.609314748354845,0.5,10.825645326553882,,,,,0,0,,,,,,0,10.606662506119548,5.737194707738586,4.869467798380962,0.8241735256254477,
714,MAURITIUS,1966-69,-2.267082283166344,3025.0,-2.389959593064896,3.342202752429402,0.5,13.752917619201375,,,,,1,0,,,,,,1,,,,,
715,MAURITIUS,1970-73,4.172090607663392,2398.0,-1.4891087663363791,4.9301858003352965,1.0,12.688725571817761,58.0,0.0,,31.10169184409493,1,0,13.64755925273727,0.0,0.0,0.0,0.0,1,1.096772518972298,0.6923038195456788,0.4044686994266195,0.05895472918105804,82.09854999999999
716,MAURITIUS,1974-77,5.991984815341445,3312.0,-5.707696802471916,15.065209753913788,1.0,11.576688057861508,58.0,0.0,,42.036505358404064,1,0,13.70948787868005,0.0,0.0,0.0,0.0,1,0.9516421430882591,0.5364046712958319,0.4152374717924273,0.09955246658963524,73.027325
717,MAURITIUS,1978-81,0.1417362935637989,4329.0,-11.536245592756503,17.570789007444333,1.0,13.73002715422772,58.0,0.0,,49.10710668121416,1,0,13.771614311520326,0.0,0.0,0.0,0.0,1,0.8254972182462522,0.5136000640332382,0.31189715421301395,0.030222244298815298,65.674625
718,MAURITIUS,1982-85,3.4612289110564465,3905.0,-6.878540408580898,7.465347259864419,1.0,12.12234981572776,58.0,0.0,,42.417079480504015,1,0,13.816308989133258,0.0,0.0,0.0,0.0,1,0.7391223761472784,0.5544729091496422,0.18464946699763624,-0.03085495585262415,59.489275
719,MAURITIUS,1986-89,6.849996794586222,4462.0,-0.6693077043587039,5.707516813595626,1.0,10.02605497024232,58.0,0.0,,44.17617090941952,1,0,13.851205833288725,0.0,0.0,0.0,0.0,1,0.7861692551147763,0.6070082169830341,0.1791610381317421,-0.026358136453545296,55.577200000000005
720,MAURITIUS,1990-93,4.601877755401551,5838.0,-0.2808504933281662,8.489707454443419,1.0,11.246460914623398,58.0,0.0,,59.332797885465915,1,0,13.887212423477935,0.0,0.0,0.0,0.1,1,0.6423338854291113,0.5143495934863987,0.12798429194271266,-0.006171822331444463,52.69525
721,MEXICO,1966-69,3.5325475473074075,3467.0,,3.1800864705825713,0.0,6.760536961784193,,,,,0,0,,,,,,1,,,,,
722,MEXICO,1970-73,3.7077997339723723,3987.0,-2.4392598295717858,6.615402138193394,0.0,7.339944466325404,30.0,0.25,5.414063,16.702167435307626,0,0,17.783467672521564,0.0,0.0,0.0,0.067,1,0.023158152917256734,0.007413440662619055,0.01574471225463768,-0.0026964974842346202,101.66475
723,MEXICO,1974-77,1.8405012255041209,4782.0,-3.351450786698386,18.88595879709814,0.0,9.32891603829208,30.0,0.0,5.414063,16.205945898201485,0,0,17.903145158661275,0.0,0.0,0.0,0.125,1,0.012556349540978253,0.009833111784257755,0.0027232377567205,-0.004514957347841015,99.684975
724,MEXICO,1978-81,5.757043959704089,5208.0,-3.765557810347489,20.20550101410736,0.0,10.170372658738875,30.0,0.25,5.414063,19.175591641775757,0,0,18.007860906002346,0.0,0.0,0.0,0.2,1,0.021966912945811934,0.01499435976501233,0.0069725531807996064,0.00020097650787009096,93.377625
725,MEXICO,1982-85,-2.050722931086102,5942.0,-8.732439172959397,53.125889274300974,0.0,9.449917765425923,30.0,0.25,5.414063,30.408433213723242,0,0,18.10465612265626,0.0,0.0,0.0,0.125,1,0.030277109365894384,0.030519174861717045,-0.00024206549582265363,-0.0051916584169309134,85.32917499999999
726,MEXICO,1986-89,-1.5747677466692922,5283.0,-10.486967257450988,60.16506112347886,1.0,8.722158593587706,30.0,0.5,5.414063,28.141549432452077,0,0,18.196505410534023,0.0,0.0,0.0,0.575,1,0.0017184480338286426,0.019285128055683626,-0.017566680021854984,-0.018703870112956256,77.121
727,MEXICO,1990-93,0.7187294730415905,5827.0,-0.27970135887042696,16.944004016466142,1.0,9.446661276699961,30.0,0.75,5.414063,20.907749491175053,0,0,18.283916416736243,0.0,0.0,0.0,0.925,1,0.004676946158452905,0.019530807507903283,-0.014853861349450376,-0.01500616155088461,70.591275
728,MONGOLIA,1966-69,,,,,,,,,,,0,0,,,,,,0,,,,,
729,MONGOLIA,1970-73,,,,,,,,,,,0,0,,,,,,0,,,,,
730,MONGOLIA,1974-77,,,,,,,,,,,0,0,,,,,,0,,,,,
731,MONGOLIA,1978-81,4.165195980772829,,,,,,,,,,0,0,,,,,,0,,,,,
732,MONGOLIA,1982-85,3.4314580668127537,,-8.35503900618785,,,,,,,,0,0,,,,,,0,,,,,
733,MONGOLIA,1986-89,2.667984241856969,1906.0,-18.782986290415536,,,24.306472231917546,,,,,0,0,,,,,,0,,,,,
734,MONGOLIA,1990-93,-7.6443561852856945,1842.0,-7.935105018446444,130.39926247622492,,21.10096339446672,,,,,0,0,,,,,,0,,,,,
735,MOROCCO,1966-69,3.0014802982315736,1161.0,-3.8591110746593023,0.39325146206452555,0.0,12.336009660353998,,,,,0,0,,,,,,0,,,,,
736,MOROCCO,1970-73,1.472745965318678,1342.0,-2.994173372643824,3.2589464205420526,0.0,12.096611689201813,53.0,0.25,4.303125,31.536256820246813,0,0,16.581139177284836,0.0,0.0,0.0,3.233,0,1.0433664309463964,0.9543475653443151,0.08901886560208126,-0.0008937582883541082,106.04674999999999
737,MOROCCO,1974-77,4.380879756632838,1433.0,-11.539186972621335,10.955006574311454,0.0,17.834140178301023,53.0,0.0,4.303125,33.31029916327367,0,0,16.677721438843744,0.0,0.0,0.0,0.625,0,0.8701967470968377,0.799855693344579,0.07034105375225852,0.00249997856262362,101.4451
738,MOROCCO,1978-81,1.021591881999262,1819.0,-10.813618483050558,9.509614436128954,0.0,19.88446465235754,53.0,0.0,4.303125,39.06632097612939,0,0,16.769097044504573,0.0,0.0,0.0,5.05,0,1.1434055697660124,0.9693247914843885,0.174080778281624,-0.004853988964439915,91.30709999999999
739,MOROCCO,1982-85,2.332104978677796,1954.0,-8.121228822274528,8.802209847173614,0.5,16.61709358943004,53.0,0.0,4.303125,42.80259330417999,0,0,16.863014261580734,0.0,0.0,0.0,10.925,0,1.0091470704878347,0.8728708446708944,0.13627622581694027,-0.016574169185286522,84.870225
740,MOROCCO,1986-89,2.1315543556248873,2104.0,-5.123124033496769,4.116760688066323,1.0,15.533501428255587,53.0,0.0,4.303125,44.097265920549034,0,0,16.953067861654887,0.0,0.0,0.0,5.875,0,0.5546177980807072,0.5359281875006162,0.018689610580090953,-0.060710511876954046,78.477575
741,MOROCCO,1990-93,-0.8759910272114091,2151.0,-1.9126831729097726,6.2496820637875095,1.0,16.464486575232012,53.0,0.0,4.303125,46.135606629001714,0,0,17.039445563568407,0.0,0.0,0.0,4.725,0,1.0248581164389932,0.8678362293272478,0.1570218871117453,-0.03701326967020263,72.08200000000001
742,MOZAMBIQUE,1966-69,,1278.0,,,0.0,,,,,,0,0,,,,,,0,,,,,
743,MOZAMBIQUE,1970-73,,1497.0,,,0.0,,,,,,0,0,,,,,,0,0.002560822383859212,0.002560822383859212,0.0,0.0,
744,MOZAMBIQUE,1974-77,,1407.0,,,0.0,,,,,,0,0,,,,,,0,0.45696816361894216,0.3278884347765166,0.12907972884242555,0.0,
745,MOZAMBIQUE,1978-81,2.8980227844529693,1072.0,,,0.0,21.574686671998716,,,,,0,0,,,,,,0,0.9694423710364122,0.725468892506377,0.24397347853003523,0.0,
746,MOZAMBIQUE,1982-85,-10.606440450360921,905.0,,,0.0,25.04144328291828,,,,,0,0,,,,,,0,2.6288193671604922,2.161950761035428,0.4668686061250639,0.009306042273902485,
747,MOZAMBIQUE,1986-89,6.1782881157874225,770.0,,37.19461092317968,0.0,19.243399779288673,,,,,0,0,,,,,,0,5.359165328762168,4.138627637022565,1.2205376917396038,0.2624379018984816,
748,MOZAMBIQUE,1990-93,2.9525171094729963,760.0,,34.92365061767722,0.0,18.61698381663411,,,,,0,0,,,,,,0,6.7169639293489904,4.464485553094172,2.2524783762548175,0.41764147624096215,
749,MYANMAR,1966-69,-1.4139864653028855,403.0,5.6709265175718855,5.3619056423827915,0.0,,,,,,0,0,,,,,,0,,,,,
750,MYANMAR,1970-73,0.5416822219836748,418.0,-7.285896889646357,6.953584319859041,0.0,,,,,,0,0,,,,,,0,0.8226486372732317,0.7441898979264128,0.07845873934681893,0.0,
751,MYANMAR,1974-77,3.0160288868556817,405.0,-1.4131844260537807,17.25546653605049,0.0,,,,,,0,0,,,,,,0,0.7346515509969573,0.4380742199772446,0.2965773310197129,0.1290552869131358,
752,MYANMAR,1978-81,4.15745296654455,467.0,1.4758549842314697,0.0516108827492201,0.0,,,,,,0,0,,,,,,0,1.4208564588211121,0.9170684457890002,0.503788013032112,0.14236343613522515,
753,MYANMAR,1982-85,2.188984714010256,550.0,0.09337244204085088,5.495826943826776,0.0,,,,,,0,0,,,,,,0,1.186897872570179,0.7727479916475176,0.4141498809226613,0.21234880370374723,
754,MYANMAR,1986-89,-5.540404088758044,574.0,-2.9737423457924432,17.493753675489742,0.0,,,,,,0,0,,,,,,0,1.2123760248458064,0.7923472110533548,0.42002881379245155,0.19947426741179689,
755,MYANMAR,1990-93,2.0004830077682056,,-3.7444951078680524,22.913295939357425,0.0,,,,,,0,0,,,,,,0,0.35291379486126334,0.19632938431199476,0.15658441054926853,0.06250072456430261,
756,NAMIBIA,1966-69,,2407.0,,,,,,,,,0,0,,,,,,1,,,,,
757,NAMIBIA,1970-73,,2642.0,,,,,,,,,0,0,,,,,,1,,,,,
758,NAMIBIA,1974-77,,3865.0,,,,,,,,,0,0,,,,,,1,,,,,
759,NAMIBIA,1978-81,-2.9971352577183197,4200.0,,13.828376892387206,,21.50224158673067,,,,,0,0,,,,,,1,,,,,
760,NAMIBIA,1982-85,-3.7692481386225385,3118.0,,11.431967724732495,,28.788971922264817,,,,,0,0,,,,,,1,,,,,
761,NAMIBIA,1986-89,0.2865350367931008,2649.0,1.9971216739719577,12.655514243697263,,30.247782377330434,,,,,0,0,,,,,,1,,,,,
762,NAMIBIA,1990-93,0.41132810408379683,2854.0,-3.5934860616529676,11.776982510394806,,33.801304552801156,,,,,0,0,,,,,,1,,,,,
763,NEPAL,1966-69,0.4968970846586762,664.0,-0.016297159789189077,3.936375155199834,0.0,,,,,,0,0,,,,,,0,,,,,
764,NEPAL,1970-73,-1.3749768903133175,670.0,-0.9032589884146726,7.7600610901049745,0.0,,70.0,0.0,,9.746948795908718,0,0,16.295396290684277,0.0,0.0,0.0,0.0,0,0.8242912892634023,0.6614294807933638,0.16286180847003853,0.00467423231621638,80.36582499999999
765,NEPAL,1974-77,1.1473993957096917,688.0,-2.279369140612323,7.914766120626105,0.0,7.438864386932775,70.0,0.0,,13.04449369210166,0,0,16.395344738598247,0.0,0.0,0.0,0.0,0,0.6003302373394557,0.35463979138517165,0.24569044595428396,0.045086209518614265,83.8287
766,NEPAL,1978-81,0.4055995623786668,973.0,-2.8202228876188133,8.715044886809087,0.0,7.424687306402561,70.0,0.0,,16.051769115991064,0,0,16.502047669763854,0.0,0.0,0.0,2.575,0,0.9232231129229449,0.5590996855515113,0.36412342737143355,0.11701276583569364,86.45445000000001
